City,Price,Address,Number_Beds,Number_Baths,Province,Population,Latitude,Longitude,Median_Family_Income
Ottawa,360000.0,340 MCLEOD STREET UNIT#442,0,1,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,1500000.0,273 POWELL AVENUE,4,3,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,739900.0,29A DAVID DRIVE,5,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,295000.0,105 CHAMPAGNE AVENUE S UNIT#611,0,1,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,749000.0,712 COOPER STREET,3,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,3999000.0,805 CARLING AVENUE UNIT#4502,3,4,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,854900.0,1910 ROSEBELLA AVENUE,5,4,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,354900.0,45 HOLLAND AVENUE UNIT#316,1,1,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,575000.0,1002 MEADOWLANDS DRIVE E,4,3,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,419900.0,99 COMPATA WAY,3,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,399000.0,#405 -530 LAURIER AVE W,2,1,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,374900.0,1285 CAHILL DRIVE UNIT#905,3,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,499000.0,160 GEORGE STREET UNIT#704,2,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,599000.0,2678 MARIE STREET,3,3,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,492000.0,1156 CHIMNEY HILL WAY,3,3,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,649900.0,60 ARBORDALE CRESCENT,3,3,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,1099000.0,2116 APPLE LEAF WAY,4,4,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,724900.0,158 KING GEORGE STREET,3,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,429900.0,215 ST PATRICK STREET UNIT#5,1,1,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,729000.0,1481 LEXINGTON STREET,3,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,319900.0,1180 OHIO STREET UNIT#207,2,1,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,775000.0,1409 FOREST VALLEY DRIVE,4,4,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,1500000.0,1580 GOTH AVENUE,3,1,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,1400000.0,1570 GOTH AVENUE,6,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,950000.0,640 SOMERSET STREET,4,5,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,749000.0,115 ST ANDREW STREET,3,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,389900.0,2939 FAIRLEA CRESCENT UNIT#41,4,3,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,1629000.0,257 SECOND AVENUE,4,4,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,1050000.0,58 FULTON AVENUE,4,3,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,464800.0,200 LETT STREET UNIT#106,1,1,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,780000.0,1392 AURELE STREET,5,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,829900.0,2111 SANDY OAKS DRIVE,4,3,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,318800.0,1285 CAHILL DRIVE UNIT#1704,2,1,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,749900.0,575 BYRON AVENUE UNIT#304,2,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,695000.0,2168 MELFORT STREET,4,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,399900.0,15 MURRAY STREET UNIT#208,1,1,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,639900.0,635 CLARKE AVENUE,3,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,875000.0,100 WAXWING DRIVE,4,3,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,2899000.0,10 LEAVER AVENUE,4,5,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,499900.0,203 CATHERINE STREET UNIT#1509,2,1,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,399900.0,3290 SOUTHGATE ROAD UNIT#118,3,1,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,750000.0,185 ROCHESTER STREET,3,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,574900.0,1247 SUMMERVILLE AVENUE,2,3,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,999000.0,541 BESSERER STREET,4,5,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,2500000.0,628 PARKVIEW ROAD,4,5,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,449900.0,203 CATHERINE STREET UNIT#611,1,1,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,699999.0,654 CHURCHILL AVENUE N,3,4,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,1039000.0,130 STANLEY AVENUE,3,4,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,684900.0,262 QUEEN MARY STREET,4,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,349900.0,3-6750 JEANNE D'ARC BOULEVARD UNIT#A,2,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,399000.0,25 PIXLEY PRIVATE,3,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,529000.0,12 SANDCLIFFE TERRACE,3,3,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,999000.0,2368 RIDGECREST PLACE,3,4,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,560000.0,500 LAURIER STREET UNIT#2105,2,3,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,1070000.0,179 CAMBRIDGE STREET N,5,4,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,844900.0,353 BOOTH STREET UNIT#C,2,3,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,639900.0,10 ROSEMOUNT AVENUE UNIT#303,2,1,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,419900.0,3290 SOUTHGATE ROAD UNIT#117,4,1,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,769900.0,2154 MONTEITH STREET,4,3,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,1695000.0,665 KOCHAR DRIVE,4,4,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,959000.0,2409 CARLSEN AVENUE,3,3,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,326000.0,#1908 -195 BESSERER ST,0,1,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,574900.0,2044 ARCH STREET,3,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,695000.0,1215 RIDGEMONT AVENUE,3,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,1299000.0,979 HARE AVENUE,3,3,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,400000.0,20 DALY AVENUE UNIT#2103,1,1,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,565000.0,3448 SOUTHGATE ROAD,3,3,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,1869000.0,390 DESCHATELETS AVENUE,3,4,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,799000.0,68 CLEADON DRIVE,4,3,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,374900.0,16 SWEETLAND AVENUE UNIT#1,1,1,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,699900.0,15 SIENNA PRIVATE,3,3,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,699000.0,745 BROADVIEW AVENUE,3,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,438700.0,88 RICHMOND ROAD UNIT#105,1,1,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,419900.0,255 BAY STREET UNIT#315,1,1,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,1275000.0,1341 MORLEY BOULEVARD,4,4,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,1250000.0,713 ST LAURENT BOULEVARD,3,3,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,379900.0,1195 RICHMOND ROAD UNIT#606,2,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,529000.0,324 LAURIER AVENUE W UNIT#1014,2,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,1395000.0,386 BILLINGS AVE,6,4,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,889000.0,1862 MONTEREAU AVENUE,4,3,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,519900.0,200 BESSERER STREET UNIT#412,2,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,389900.0,150 GREENFIELD AVENUE UNIT#504,1,1,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,579900.0,5 GREENBORO CRESCENT,3,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,1150000.0,#TH 105 -160 VANDERHOOF AVE,3,3,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,792000.0,2491 GRAVELLE CRESCENT,3,3,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,365000.0,1250 MCWATTERS ROAD UNIT#22,3,1,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,737000.0,457 SLATER STREET,3,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,1549800.0,17 ROTHWELL DRIVE,4,3,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,457500.0,2076 ERIC CRESCENT,5,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,849900.0,963 KINCAID COURT,4,3,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,362000.0,71 & 73 CLEAK AVE,2,1,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,879900.0,11 STILLWATER DRIVE,3,1,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,1248000.0,1770 MONTREAL ROAD,6,5,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,775000.0,435 HILSON AVENUE,2,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,499900.0,217 DOVERCOURT AVENUE,5,3,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,1280000.0,429 KENT STREET UNIT#214,0,1,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,260000.0,477 BOOTH STREET,3,1,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,719900.0,2625 REGINA STREET UNIT#605,3,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,367900.0,425 THESSALY CIRCLE,3,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,1750000.0,2745 DRAPER AVENUE,3,1,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,699998.0,355 MADISON AVENUE,3,3,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,729000.0,1316 AVENUE U AVENUE,3,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,599900.0,565 EASTVALE DRIVE,4,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,325000.0,40 BOTELER STREET UNIT#1203,3,4,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,2499000.0,50 HOLMWOOD AVENUE,2,3,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,416888.0,2760 CAROUSEL CRESCENT UNIT#506,2,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,598449.0,160 GEORGE STREET UNIT#1204,2,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,999900.0,54 CLAUDET CRESCENT,6,4,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,349900.0,201 PARKDALE AVENUE UNIT#1205,1,1,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,499000.0,94 MERTON STREET,3,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,759000.0,280 ARLINGTON AVENUE,3,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,2190000.0,4794 MASSEY LANE,4,4,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,939900.0,11 OBLATS AVENUE UNIT#605,2,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,1100000.0,1332 THAMES STREET,3,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,559000.0,5 FOLISON STREET,3,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,1189000.0,130 RIDEAU TERRACE UNIT#11,3,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,386900.0,15 MURRAY STREET UNIT#308,1,1,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,321800.0,2000 JASMINE CRESCENT UNIT#1404,3,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,805000.0,2087 NIAGARA DRIVE,3,1,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,349900.0,1505 BASELINE ROAD UNIT#511,2,1,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,799000.0,189 DANIEL AVENUE,2,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,524900.0,17 GRANDCOURT DRIVE,3,3,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,499900.0,200 BESSERER STREET UNIT#105,2,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,399000.0,905 BEAUPARC PRIVATE UNIT#220,1,1,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,589900.0,309 MONA AVENUE,4,3,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,1500000.0,385 ROOSEVELT AVENUE,4,4,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,1442500.0,628 WINDERMERE AVENUE,4,4,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,399900.0,575 OZAWA PRIVATE,2,1,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,344900.0,2799 PIMLICO CRESCENT,3,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,399000.0,1295 LEDBURY AVENUE UNIT#13,3,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,1899000.0,2273 COURTICE AVENUE,5,4,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,749000.0,8 BARNES CRESCENT,3,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,417000.0,1280 CAHILL DRIVE UNIT#5,3,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,354900.0,790 ST ANDRE DRIVE UNIT#64A,2,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,465000.0,300C LETT STREET UNIT#805,1,1,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,1695000.0,294 RIVERDALE AVENUE,3,3,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,1430000.0,#PH06 -15 ELLERSLIE AVE,2,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,449900.0,363 LAROUCHE STREET,3,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,1149000.0,810 WALKLEY ROAD,5,4,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,414900.0,111 CHAMPAGNE AVENUE UNIT#504,1,1,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,299900.0,1465 BASELINE ROAD UNIT#604,2,1,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,589900.0,1480 RIVERSIDE DRIVE UNIT#403,2,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,1399900.0,21 CHINOOK CRESCENT,4,4,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,714990.0,#1001 -15 ELLERSLIE AVE,2,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,489000.0,93 CASTLEGREEN PRIVATE,3,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,569900.0,10 WOODBURY CRESCENT,3,3,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,639900.0,21 ROCHE PLACE,3,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,574900.0,15 JULIANA ROAD,5,4,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,1298000.0,151 BAY STREET UNIT#409,3,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,449900.0,2020 JASMINE CRESCENT UNIT#1210,3,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,319000.0,49 ROSLYN AVENUE,3,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,859000.0,3 SPLINTER CRESCENT,4,4,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,792000.0,15 BERGERON PRIVATE,2,3,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,469900.0,35 CARLOTTA AVENUE,3,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,749000.0,2030 ALTON STREET,3,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,599900.0,40 CORKSTOWN ROAD,4,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,1435000.0,304 IONA STREET UNIT#A,4,4,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,674900.0,2722 TRAVERSE DRIVE,4,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,725000.0,235 BELFORD CRESCENT,4,1,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,559900.0,101 PINHEY STREET UNIT#303,2,1,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,325000.0,224 LYON STREET UNIT#314,0,1,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,660000.0,41 CEDAR ROAD,4,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,1988000.0,19 FAIRHAVEN WAY,5,4,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,1180000.0,1389 PALMERSTON DRIVE UNIT#104,3,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,429000.0,43 STRATHCONA AVENUE,3,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,889000.0,116 BOTELER DRIVE,3,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,569900.0,105 CHAMPAGNE AVENUE UNIT#2218,0,1,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,1580000.0,1243 PLANTE DRIVE,5,4,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,799900.0,6312 FORTUNE DRIVE,4,3,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,599900.0,167 THORNBURY CRESCENT,2,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,289900.0,105 CHAMPAGNE AVENUE UNIT#1511,0,1,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,898000.0,247 GRANVILLE STREET UNIT#A & B,5,4,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,744900.0,853 BLAIR ROAD,4,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,1450000.0,556 MANSFIELD AVENUE,4,3,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,589900.0,1344 HENRY FARM DRIVE,3,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,435000.0,151 BAY STREET UNIT#1111,3,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,299999.0,110 FORWARD AVENUE UNIT#608,1,1,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,460000.0,2057 ENA LANE,4,3,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,999000.0,9 GRANTON AVENUE,2,1,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,1695000.0,101 QUEEN STREET UNIT#1603,2,3,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,1050000.0,758 BEN STREET,4,4,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,779000.0,954 FISHER AVENUE,2,1,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,2750000.0,569 ROOSEVELT AVENUE,5,4,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,564900.0,2306 HORTON STREET,3,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,589000.0,101 QUEEN STREET UNIT#1501,1,1,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,349000.0,1190 RICHMOND ROAD UNIT#1,3,3,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,439900.0,500 LAURIER AVENUE W UNIT#505,2,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,275000.0,158A MCARTHUR AVENUE UNIT#408,1,1,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,795000.0,1514 LASALLE STREET,5,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,724900.0,902 TROJAN AVENUE,3,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,309900.0,20 CHESTERTON DRIVE UNIT#417,2,1,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,445000.0,1335 Perez Crescent,3,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,364900.0,238 BESSERER STREET UNIT#811,1,1,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,2790000.0,164 KEHOE STREET,4,3,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,579000.0,238 BESSERER STREET UNIT#1106,2,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,349900.0,2625 REGINA STREET UNIT#1407,2,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,669000.0,250 LETT STREET UNIT#905,2,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,664900.0,373 IBERVILLE STREET,3,1,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,749900.0,106 GREENBORO CRESCENT,3,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,469000.0,#1707 -20 DALY AVE,1,1,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,318000.0,2020 JASMINE CRESCENT UNIT#810,3,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,899900.0,1227 ANOKA STREET,4,3,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,530000.0,112 SOUTHPORT DRIVE,3,3,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,734900.0,2355 PALM STREET,5,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,699900.0,123 SHERBROOKE AVENUE,4,3,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,799000.0,2216 PROSPECT AVENUE,5,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,2799000.0,48 CIVIC PLACE,3,4,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,589000.0,112 WHISPERING WINDS WAY,4,3,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,329900.0,2771 PIMLICO CRESCENT,3,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,750000.0,15 ONONDAGA COURT,4,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,459999.0,151 BAY STREET UNIT#709,3,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,349000.0,383 CUMBERLAND STREET UNIT#405,1,1,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,659900.0,31 BELLFIELD STREET,3,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,1988000.0,17 AYLMER AVENUE,3,3,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,2805000.0,15 AYLMER AVENUE UNIT#602,3,3,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,799900.0,6199 VOYAGEUR DRIVE,4,3,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,639900.0,903 NORMANDY CRESCENT,3,1,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,1299000.0,256 BESSERER STREET,6,4,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,824900.0,10 PALSEN STREET,4,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,749900.0,1817 ERNEST AVENUE,4,3,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,1059000.0,248 CARLETON AVENUE,4,1,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,295000.0,#404 -475 LAURIER AVE W,1,1,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,949000.0,160 GEORGE STREET UNIT#2504,2,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,969000.0,31 PARKWOOD CRESCENT,3,3,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,749000.0,1464 QUEENSDALE AVENUE,3,3,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,599999.0,408 TERRAVITA PRIVATE,4,3,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,598800.0,564 BRUNEL STREET,3,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,1399000.0,539 BROADVIEW AVENUE,4,4,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,439900.0,74 BOYCE AVENUE,2,1,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,449000.0,90 GEORGE STREET UNIT#407,1,1,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,339000.0,199 SLATER STREET UNIT#1605,0,1,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,624900.0,357 SPARTAN AVENUE,3,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,439900.0,233 MART CIRCLE,2,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,1439000.0,42 WHIPPOORWILL DRIVE,4,3,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,1150000.0,218 MAIN STREET,2,1,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,509900.0,200 BESSERER STREET UNIT#911,2,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,499900.0,200 OWL DRIVE UNIT#76,3,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,699000.0,2729 MOZART COURT,3,4,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,1350000.0,41 COMMANDA WAY,3,4,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,449000.0,860 CAHILL DRIVE UNIT#89,3,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,610000.0,1878 ELMRIDGE DRIVE,4,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,2479000.0,3522 WYMAN CRESCENT,5,6,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,315000.0,360 CUMBERLAND STREET UNIT#308,1,1,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,459900.0,340 LONDON TERRACE,2,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,509900.0,238 BESSERER STREET UNIT#717,2,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,849000.0,21 DURHAM PRIVATE UNIT#303,2,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,400000.0,195 BESSERER STREET UNIT#2505,1,1,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,498000.0,33 CRISPIN PRIVATE,3,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,999900.0,54 AMBERLY PLACE,5,3,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,329900.0,3415 UPLANDS DRIVE UNIT#96,3,2,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,915000.0,195 SWITZER AVENUE,4,4,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,1830000.0,2167 RICE AVENUE,4,4,Ontario,1068821,45.4247,-75.695,98000.0
Ottawa,799000.0,827 RIDDELL AVENUE N,2,1,Ontario,1068821,45.4247,-75.695,98000.0
